"target_name","display_label","branch_id","model","gene","gene_order","module","predictor_class","coefficient","scaled_GBI","contribution","abs_contribution","top_abs_rank","top_set"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","LRP2",98,"Transport / endocytic / epithelial solute handling","aquatic_specific",0.471378525654808,4.01679782060841,1.89343223453184,1.89343223453184,2,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,-1.92182721378643,-1.50672085613779,1.50672085613779,3,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","PFKP",4,"Metabolism / redox / lipid handling","aquatic_specific",-0.356881027792284,2.11040151153593,-0.753162260491333,0.753162260491333,4,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","IL33",94,"Immune / inflammatory regulation","shared",0.340038935001018,1.77089357082817,0.60217276382456,0.60217276382456,5,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","ATF7IP2",1,"DNA repair / chromatin / cell-cycle","aquatic_specific",-0.581769927151342,-0.950457125790869,0.552947372831828,0.552947372831828,6,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","WDR93",2,"Cilia / flagella / reproductive-cell function","shared",-0.4793197990576,1.10262152465278,-0.528508327633155,0.528508327633155,7,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","FAM13A",96,"Developmental / transcriptional signaling regulators","aquatic_specific",0.348973910716795,1.21681028358969,0.424635043264705,0.424635043264705,8,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","PDGFB",5,"Vascular / hematologic regulation","aquatic_specific",-0.348561123284862,-1.10821241334476,0.386279763633677,0.386279763633677,9,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","SPINT4",43,"Epithelial / body-surface interface","aquatic_specific",-0.0769933368325998,4.54906952881321,-0.350248042506832,0.350248042506832,10,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","SMCO3",7,"Unassigned / low-confidence","aquatic_specific",-0.307082295991399,-1.04300225274641,0.32028752649757,0.32028752649757,11,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","C16orf91",9,"Unassigned / low-confidence","aquatic_specific",-0.262195862787636,1.17002088852542,-0.30677463634648,0.30677463634648,12,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","TGM3",71,"Epithelial / body-surface interface","shared",0.691315381170856,2.26468495935251,1.56561154590669,1.56561154590669,1,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","TPX2",2,"DNA repair / chromatin / cell-cycle","marine_specific",-0.547364151458345,2.52917132444605,-1.38437771589819,1.38437771589819,2,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","F11",7,"Vascular / hematologic regulation","marine_specific",-0.254306353084796,3.29990152707931,-0.83918592289049,0.83918592289049,3,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","ASMTL",10,"Endocrine / circadian / systemic regulation","shared",-0.225475311673798,2.20075782167452,-0.496216555760611,0.496216555760611,4,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","IL33",59,"Immune / inflammatory regulation","shared",0.27044270721607,1.80742195264678,0.488804085955552,0.488804085955552,5,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","MYH13",70,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.480299625271563,-0.79063567847604,-0.37974202009837,0.37974202009837,6,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","EPOR",1,"Vascular / hematologic regulation","shared",-0.562386788005208,-0.643961483788576,0.362155430466925,0.362155430466925,7,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","IL36G",56,"Immune / inflammatory regulation","marine_specific",0.166019839478868,2.0864955505301,0.34639965637238,0.34639965637238,8,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","SYDE1",4,"Cytoskeletal / muscle / ECM / adhesion","shared",-0.314258007626709,1.07861356982937,-0.338962951453709,0.338962951453709,9,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","HIGD1B",62,"Vascular / hematologic regulation","marine_specific",0.328380050132626,-0.96800720760728,-0.317874255362822,0.317874255362822,10,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","SDR9C7",68,"Epithelial / body-surface interface","shared",0.409389888665918,-0.702136056899047,-0.287447402162228,0.287447402162228,11,"top_absolute"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","ATG2A",20,"Membrane trafficking / ER / vesicle processing","marine_specific",-0.0892133442112914,-3.19304680080076,0.284862383322601,0.284862383322601,12,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","TGM3",101,"Epithelial / body-surface interface","shared",1.04080869919882,2.37978610985346,2.47690208536799,2.47690208536799,1,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,1.92710373109188,1.51085766854988,1.51085766854988,2,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","PUSL1",6,"Metabolism / redox / lipid handling","shared",-0.314220898750119,1.88964550598599,-0.59376610921004,0.59376610921004,3,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","PRSS53",89,"Epithelial / body-surface interface","aquatic_specific",0.194083977905306,2.11579829502964,0.410642549544615,0.410642549544615,4,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","PDGFB",5,"Vascular / hematologic regulation","aquatic_specific",-0.348561123284862,1.08897335640145,-0.379573776334576,0.379573776334576,5,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","WDR93",2,"Cilia / flagella / reproductive-cell function","shared",-0.4793197990576,-0.745919106237803,0.357533796115129,0.357533796115129,6,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","OR52W1",88,"Sensory systems","shared",0.190684677268266,1.38310812837251,0.263737527085827,0.263737527085827,7,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","SLC6A15",16,"Transport / endocytic / epithelial solute handling","aquatic_specific",-0.23289351110375,-0.966017864776508,0.224979292316748,0.224979292316748,8,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","PI4KA",23,"Ion channels / mechanosensation / membrane signaling","aquatic_specific",-0.161213914772254,1.33692874365827,-0.2155315165367,0.2155315165367,9,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","ATF7IP2",1,"DNA repair / chromatin / cell-cycle","aquatic_specific",-0.581769927151342,-0.363629023403181,0.211548430455382,0.211548430455382,10,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","SYTL5",93,"Membrane trafficking / ER / vesicle processing","aquatic_specific",0.265993756746688,-0.76027070667666,-0.202227261413384,0.202227261413384,11,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","TGM1",71,"Epithelial / body-surface interface","shared",0.0320265937643637,5.75105854885575,0.184186815859274,0.184186815859274,12,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","TGM3",71,"Epithelial / body-surface interface","shared",0.691315381170856,2.43302258033502,1.6819859325216,1.6819859325216,1,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","KRTDAP",66,"Epithelial / body-surface interface","shared",0.386565925079529,1.59463705565283,0.616432348584532,0.616432348584532,2,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","PUSL1",5,"Metabolism / redox / lipid handling","shared",-0.270477624990477,1.90812849125645,-0.516106062491707,0.516106062491707,3,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","OR52W1",61,"Sensory systems","shared",0.282799403614638,1.37492373000625,0.388827610861381,0.388827610861381,4,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","SSTR4",52,"Endocrine / circadian / systemic regulation","marine_specific",0.137940410562783,2.56488849133872,0.35380177154302,0.35380177154302,5,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","ACP4",65,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.36185377349003,0.749583795952328,0.271239725112331,0.271239725112331,6,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","CD34",9,"Vascular / hematologic regulation","shared",-0.231912055829233,-0.965606190449255,0.22393571674852,0.22393571674852,7,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","CATSPERZ",6,"Cilia / flagella / reproductive-cell function","shared",-0.264244206101874,-0.834407507881815,0.220487349485674,0.220487349485674,8,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","TGM1",39,"Epithelial / body-surface interface","shared",0.0321438716739072,5.80687897478652,0.186655572591448,0.186655572591448,9,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","WDR93",8,"Cilia / flagella / reproductive-cell function","shared",-0.242927446164409,-0.742996171262058,0.180494162394625,0.180494162394625,10,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","KCNK18",69,"Ion channels / mechanosensation / membrane signaling","shared",0.43928773003255,0.373560888161216,0.164100714589284,0.164100714589284,11,"top_absolute"
"crown_Cetacea","Crown Cetacea","B592","marine","CREB3L3",15,"Endocrine / circadian / systemic regulation","marine_specific",-0.150758430810258,0.996344712879543,-0.150207365459817,0.150207365459817,12,"top_absolute"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","NUBP2",13,"Metabolism / redox / lipid handling","shared",-0.239999172123246,-1.04889996203436,0.25173512252835,0.25173512252835,1,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","C16orf91",9,"Unassigned / low-confidence","aquatic_specific",-0.262195862787636,-0.818490808536276,0.214604903727919,0.214604903727919,2,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","PUSL1",6,"Metabolism / redox / lipid handling","shared",-0.314220898750119,-0.613394521599998,0.192741377865551,0.192741377865551,3,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","PRSS53",89,"Epithelial / body-surface interface","aquatic_specific",0.194083977905306,0.774771092961644,0.150370655688037,0.150370655688037,4,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","FN3K",12,"Metabolism / redox / lipid handling","shared",-0.244837253974046,-0.546025659844614,0.133687423155722,0.133687423155722,5,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","SEPTIN5",35,"Cytoskeletal / muscle / ECM / adhesion","aquatic_specific",-0.106389612271777,-0.8491198140037,0.0903375277841373,0.0903375277841373,6,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","RAC3",41,"Developmental / transcriptional signaling regulators","aquatic_specific",-0.0814970345799135,-1.04721769203214,0.0853451364602407,0.0853451364602407,7,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","HOXD10",60,"Developmental / transcriptional signaling regulators","marine_specific",0.28020716230031,0.963959025392267,0.270108223078939,0.270108223078939,1,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","PUSL1",5,"Metabolism / redox / lipid handling","shared",-0.270477624990477,-0.616403178757511,0.166723267826912,0.166723267826912,2,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","ATG2A",20,"Membrane trafficking / ER / vesicle processing","marine_specific",-0.0892133442112914,-1.60705198039265,0.143370481492207,0.143370481492207,3,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","CATSPERZ",6,"Cilia / flagella / reproductive-cell function","shared",-0.264244206101874,-0.509322106478407,0.134585415676521,0.134585415676521,4,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","FN3K",11,"Metabolism / redox / lipid handling","shared",-0.217860441354345,-0.548596921563606,0.119517567457482,0.119517567457482,5,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","NUBP2",21,"Metabolism / redox / lipid handling","shared",-0.0844817154354269,-1.07501921859528,0.0908194677129815,0.0908194677129815,6,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","SLC2A7",40,"Transport / endocytic / epithelial solute handling","marine_specific",0.0382557135453081,2.05158754741943,0.0784849455271989,0.0784849455271989,7,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,1.23911585952592,0.971472198606451,0.971472198606451,1,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","ACADSB",14,"Metabolism / redox / lipid handling","aquatic_specific",-0.238865076823398,-1.85410187467603,0.442880186732896,0.442880186732896,2,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","SMCO3",7,"Unassigned / low-confidence","aquatic_specific",-0.307082295991399,-1.01783811500828,0.312560065304301,0.312560065304301,3,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","KEAP1",21,"Developmental / transcriptional signaling regulators","aquatic_specific",-0.19883739251004,-1.5436668077506,0.306938682957427,0.306938682957427,4,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","PMIS2",3,"Developmental / transcriptional signaling regulators","aquatic_specific",-0.39072525213697,-0.755696490240698,0.29526970168832,0.29526970168832,5,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","PFKP",4,"Metabolism / redox / lipid handling","aquatic_specific",-0.356881027792284,-0.795119484422026,0.283763058818204,0.283763058818204,6,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","SLC5A5",19,"Transport / endocytic / epithelial solute handling","aquatic_specific",-0.231105741131879,-1.18022130008953,0.272755918256821,0.272755918256821,7,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","HIGD1B",62,"Vascular / hematologic regulation","marine_specific",0.328380050132626,2.36106303074782,0.77532599640326,0.77532599640326,1,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","ALOX12B",54,"Epithelial / body-surface interface","marine_specific",0.149753620737968,3.01865542951177,0.452054580329715,0.452054580329715,2,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","HGFAC",3,"Vascular / hematologic regulation","shared",-0.314672853107267,-1.04968787787554,0.330308279403207,0.330308279403207,3,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","SLC28A1",50,"Transport / endocytic / epithelial solute handling","marine_specific",0.128656733732997,2.28533599927687,0.294023865149396,0.294023865149396,4,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","FANCM",12,"DNA repair / chromatin / cell-cycle","marine_specific",-0.215464965565117,-1.2013353463025,0.258845679023225,0.258845679023225,5,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","NKPD1",58,"Unassigned / low-confidence","marine_specific",0.230941713295598,0.948810050967751,0.219119818762576,0.219119818762576,6,"top_positive"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","PNPLA7",47,"Metabolism / redox / lipid handling","shared",0.10673604147477,1.87542712479336,0.200175667374852,0.200175667374852,7,"top_positive"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","TGM3",101,"Epithelial / body-surface interface","shared",1.04080869919882,3.35629556968149,3.49326162600694,3.49326162600694,1,"top_positive"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","FAM13A",96,"Developmental / transcriptional signaling regulators","aquatic_specific",0.348973910716795,2.1136166577815,0.737597070822171,0.737597070822171,2,"top_positive"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","SYTL5",93,"Membrane trafficking / ER / vesicle processing","aquatic_specific",0.265993756746688,1.95213536253981,0.519255818760022,0.519255818760022,3,"top_positive"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","PDGFB",5,"Vascular / hematologic regulation","aquatic_specific",-0.348561123284862,-1.26540545001707,0.441071145068738,0.441071145068738,4,"top_positive"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","PMIS2",3,"Developmental / transcriptional signaling regulators","aquatic_specific",-0.39072525213697,-1.11454446072728,0.435480665435529,0.435480665435529,5,"top_positive"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","PRSS53",89,"Epithelial / body-surface interface","aquatic_specific",0.194083977905306,1.55501341674412,0.30180318961782,0.30180318961782,6,"top_positive"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","CATSPERG",17,"Cilia / flagella / reproductive-cell function","aquatic_specific",-0.232264279338058,-1.1700467874667,0.271760073882762,0.271760073882762,7,"top_positive"
"Mysticeti","Mysticeti","B544","marine","TGM3",71,"Epithelial / body-surface interface","shared",0.691315381170856,3.42737713935613,2.36939853351026,2.36939853351026,1,"top_positive"
"Mysticeti","Mysticeti","B544","marine","KRTDAP",66,"Epithelial / body-surface interface","shared",0.386565925079529,3.96281146283065,1.53188787904489,1.53188787904489,2,"top_positive"
"Mysticeti","Mysticeti","B544","marine","MYH13",70,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.480299625271563,3.17806330627745,1.52642261509437,1.52642261509437,3,"top_positive"
"Mysticeti","Mysticeti","B544","marine","KRT17",57,"Epithelial / body-surface interface","marine_specific",0.189861649168978,4.50468499097082,0.855266921372465,0.855266921372465,4,"top_positive"
"Mysticeti","Mysticeti","B544","marine","HIGD1B",62,"Vascular / hematologic regulation","marine_specific",0.328380050132626,2.11745684216464,0.695330583983698,0.695330583983698,5,"top_positive"
"Mysticeti","Mysticeti","B544","marine","IL36G",56,"Immune / inflammatory regulation","marine_specific",0.166019839478868,4.17380519819718,0.692934469020761,0.692934469020761,6,"top_positive"
"Mysticeti","Mysticeti","B544","marine","NKPD1",58,"Unassigned / low-confidence","marine_specific",0.230941713295598,2.95305214558461,0.681982921952551,0.681982921952551,7,"top_positive"
"Odontoceti","Odontoceti","B591","binary_aquatic_dependence","TGM3",101,"Epithelial / body-surface interface","shared",1.04080869919882,1.71760144498072,1.78769452569239,1.78769452569239,1,"top_positive"
"Odontoceti","Odontoceti","B591","binary_aquatic_dependence","NWD1",97,"Developmental / transcriptional signaling regulators","aquatic_specific",0.404558879261438,2.13134197001468,0.862253318712004,0.862253318712004,2,"top_positive"
"Odontoceti","Odontoceti","B591","binary_aquatic_dependence","ATF7IP2",1,"DNA repair / chromatin / cell-cycle","aquatic_specific",-0.581769927151342,-1.26332913940761,0.73496690140133,0.73496690140133,3,"top_positive"
"Odontoceti","Odontoceti","B591","binary_aquatic_dependence","PUSL1",6,"Metabolism / redox / lipid handling","shared",-0.314220898750119,-1.658852287477,0.521246056664714,0.521246056664714,4,"top_positive"
"Odontoceti","Odontoceti","B591","binary_aquatic_dependence","ACADSB",14,"Metabolism / redox / lipid handling","aquatic_specific",-0.238865076823398,-1.85410187467603,0.442880186732896,0.442880186732896,5,"top_positive"
"Odontoceti","Odontoceti","B591","binary_aquatic_dependence","SLC6A15",16,"Transport / endocytic / epithelial solute handling","aquatic_specific",-0.23289351110375,-1.75837801236207,0.409514829146635,0.409514829146635,6,"top_positive"
"Odontoceti","Odontoceti","B591","binary_aquatic_dependence","CACNA1G",99,"Ion channels / mechanosensation / membrane signaling","aquatic_specific",0.593854706123962,0.662593404378638,0.393484211436952,0.393484211436952,7,"top_positive"
"Odontoceti","Odontoceti","B591","marine","KRT17",57,"Epithelial / body-surface interface","marine_specific",0.189861649168978,8.01156136287436,1.52108825277379,1.52108825277379,1,"top_positive"
"Odontoceti","Odontoceti","B591","marine","IL36G",56,"Immune / inflammatory regulation","marine_specific",0.166019839478868,7.4991103527243,1.24500109699361,1.24500109699361,2,"top_positive"
"Odontoceti","Odontoceti","B591","marine","TGM3",71,"Epithelial / body-surface interface","shared",0.691315381170856,1.75873690516497,1.21584187397337,1.21584187397337,3,"top_positive"
"Odontoceti","Odontoceti","B591","marine","TPX2",2,"DNA repair / chromatin / cell-cycle","marine_specific",-0.547364151458345,-1.48197132846654,0.811177978691681,0.811177978691681,4,"top_positive"
"Odontoceti","Odontoceti","B591","marine","KRTDAP",66,"Epithelial / body-surface interface","shared",0.386565925079529,2.00567549029258,0.775325801314288,0.775325801314288,5,"top_positive"
"Odontoceti","Odontoceti","B591","marine","NKPD1",58,"Unassigned / low-confidence","marine_specific",0.230941713295598,3.30013257701517,0.762138271438499,0.762138271438499,6,"top_positive"
"Odontoceti","Odontoceti","B591","marine","MYH13",70,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.480299625271563,1.03466291707707,0.496948211354498,0.496948211354498,7,"top_positive"
"Otariidae","Otariidae","B393","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,1.19354907415823,0.935747641597296,0.935747641597296,1,"top_positive"
"Otariidae","Otariidae","B393","binary_aquatic_dependence","SDR9C7",91,"Epithelial / body-surface interface","shared",0.220181989308241,2.50011832341195,0.550481025954827,0.550481025954827,2,"top_positive"
"Otariidae","Otariidae","B393","binary_aquatic_dependence","NLRP8",11,"Immune / inflammatory regulation","aquatic_specific",-0.249357601464042,-1.24584100762268,0.310659925466337,0.310659925466337,3,"top_positive"
"Otariidae","Otariidae","B393","binary_aquatic_dependence","SLC5A5",19,"Transport / endocytic / epithelial solute handling","aquatic_specific",-0.231105741131879,-1.13510413490018,0.262329082357966,0.262329082357966,4,"top_positive"
"Otariidae","Otariidae","B393","binary_aquatic_dependence","TTC28",15,"Developmental / transcriptional signaling regulators","aquatic_specific",-0.237914556985983,-1.10251935653359,0.262305404278161,0.262305404278161,5,"top_positive"
"Otariidae","Otariidae","B393","binary_aquatic_dependence","SEC61A2",87,"Membrane trafficking / ER / vesicle processing","aquatic_specific",0.176583875943885,1.40013815486525,0.247241822243024,0.247241822243024,6,"top_positive"
"Otariidae","Otariidae","B393","binary_aquatic_dependence","PDGFB",5,"Vascular / hematologic regulation","aquatic_specific",-0.348561123284862,-0.689908567966366,0.240475305414207,0.240475305414207,7,"top_positive"
"Otariidae","Otariidae","B393","marine","SDR9C7",68,"Epithelial / body-surface interface","shared",0.409389888665918,2.55593872449409,1.04637546985754,1.04637546985754,1,"top_positive"
"Otariidae","Otariidae","B393","marine","HIGD1B",62,"Vascular / hematologic regulation","marine_specific",0.328380050132626,0.982658706583528,0.322685515331161,0.322685515331161,2,"top_positive"
"Otariidae","Otariidae","B393","marine","NR2C2AP",41,"Developmental / transcriptional signaling regulators","marine_specific",0.0628652617594018,4.54484588179623,0.28571292601526,0.28571292601526,3,"top_positive"
"Otariidae","Otariidae","B393","marine","HGFAC",3,"Vascular / hematologic regulation","shared",-0.314672853107267,-0.817573571524875,0.25726820837683,0.25726820837683,4,"top_positive"
"Otariidae","Otariidae","B393","marine","ESYT3",55,"Membrane trafficking / ER / vesicle processing","marine_specific",0.153832070750976,1.49753245265553,0.230368518208788,0.230368518208788,5,"top_positive"
"Otariidae","Otariidae","B393","marine","ASMTL",10,"Endocrine / circadian / systemic regulation","shared",-0.225475311673798,-1.0189767812077,0.229754107331169,0.229754107331169,6,"top_positive"
"Otariidae","Otariidae","B393","marine","SYDE1",4,"Cytoskeletal / muscle / ECM / adhesion","shared",-0.314258007626709,-0.700673326479718,0.220192203576695,0.220192203576695,7,"top_positive"
"Otariinae_sampled","Otariinae","B392","binary_aquatic_dependence","WDR93",2,"Cilia / flagella / reproductive-cell function","shared",-0.4793197990576,-1.95118120400594,0.935239782629095,0.935239782629095,1,"top_positive"
"Otariinae_sampled","Otariinae","B392","binary_aquatic_dependence","OMP",92,"Sensory systems","shared",0.231144543648012,2.28644775984868,0.528499924025243,0.528499924025243,2,"top_positive"
"Otariinae_sampled","Otariinae","B392","binary_aquatic_dependence","PUSL1",6,"Metabolism / redox / lipid handling","shared",-0.314220898750119,-1.658852287477,0.521246056664714,0.521246056664714,3,"top_positive"
"Otariinae_sampled","Otariinae","B392","binary_aquatic_dependence","SPEF2",85,"Cilia / flagella / reproductive-cell function","aquatic_specific",0.174059525751515,2.68340474849165,0.467072157921821,0.467072157921821,4,"top_positive"
"Otariinae_sampled","Otariinae","B392","binary_aquatic_dependence","ATF7IP2",1,"DNA repair / chromatin / cell-cycle","aquatic_specific",-0.581769927151342,-0.722605777014462,0.420390310252842,0.420390310252842,5,"top_positive"
"Otariinae_sampled","Otariinae","B392","binary_aquatic_dependence","SLC6A15",16,"Transport / endocytic / epithelial solute handling","aquatic_specific",-0.23289351110375,-1.75837801236207,0.409514829146635,0.409514829146635,6,"top_positive"
"Otariinae_sampled","Otariinae","B392","binary_aquatic_dependence","NLRP8",11,"Immune / inflammatory regulation","aquatic_specific",-0.249357601464042,-1.5470085466381,0.385758340634049,0.385758340634049,7,"top_positive"
"Otariinae_sampled","Otariinae","B392","marine","MYH7B",67,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.397856553371577,3.8175256411827,1.51882759400857,1.51882759400857,1,"top_positive"
"Otariinae_sampled","Otariinae","B392","marine","MYH13",70,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.480299625271563,2.11524625248677,1.01595198242647,1.01595198242647,2,"top_positive"
"Otariinae_sampled","Otariinae","B392","marine","EPOR",1,"Vascular / hematologic regulation","shared",-0.562386788005208,-1.79609739748767,1.0101014463176,1.0101014463176,3,"top_positive"
"Otariinae_sampled","Otariinae","B392","marine","CAPN14",63,"Epithelial / body-surface interface","marine_specific",0.342438899161804,2.81485196360131,0.963914807719074,0.963914807719074,4,"top_positive"
"Otariinae_sampled","Otariinae","B392","marine","OMP",64,"Sensory systems","shared",0.345615697623917,2.28401197045801,0.789390390551221,0.789390390551221,5,"top_positive"
"Otariinae_sampled","Otariinae","B392","marine","SSTR4",52,"Endocrine / circadian / systemic regulation","marine_specific",0.137940410562783,4.12200465395837,0.56859101430872,0.56859101430872,6,"top_positive"
"Otariinae_sampled","Otariinae","B392","marine","WDR93",8,"Cilia / flagella / reproductive-cell function","shared",-0.242927446164409,-1.96092042820439,0.47636139175531,0.47636139175531,7,"top_positive"
